# WAVENUMBER   TRANSMISSION    UNCERTAINTY     FLAG    lambda              
  7.5545106    0.8388644       0.0019384887    true    1323.7124862486214  
  7.5561824    0.8320031       0.0019384887    true    1323.4196173619312  
  7.5578537    0.8253779       0.0019384887    true    1323.1269615181557  
  7.5595255    0.81902486      0.0019384887    true    1322.834351638007   
  7.5611973    0.8129939       0.0019384887    true    1322.5418711507489  
  7.562869     0.8073497       0.0019384887    true    1322.2495199705734  
  7.564541     0.8021725       0.0019384887    true    1321.957298011749   
  7.5662127    0.79755604      0.0019384887    true    1321.6652051886188  
  7.5678844    0.7936049       0.0019384887    true    1321.373241415603   
  7.5695558    0.79042995      0.0019340109    true    1321.0814898274964  
  7.571127     0.7882525       0.0019340109    false   1320.8073358255333  
  7.5712276    0.78814274      0.00210203      true    1320.7897838615218  
  7.5728993    0.7868492       0.00210203      true    1320.498206689397   
  7.574571     0.7866428       0.00210203      true    1320.2067582258437  
  7.576243     0.7875983       0.00210203      true    1319.9154383856583  
  7.5779147    0.78976583      0.00210203      true    1319.6242470837128  
  7.5795865    0.793166        0.00210203      true    1319.333184234954   
  7.581258     0.797787        0.00210203      true    1319.0423327179926  
  7.5829296    0.8035831       0.00210203      true    1318.75152648417    
  7.5846014    0.8104749       0.00210203      true    1318.4608484488492  
  7.586273     0.8183517       0.002104273     true    1318.1702985272761  
  7.587945     0.8270756       0.002104273     true    1317.879876634772   
  7.5879893    0.8273181       0.002104273     false   1317.872174658885   
  7.589617     0.8364865       0.002424314     true    1317.589582686733   
  7.5912886    0.84640855      0.002424314     true    1317.299416598629   
  7.59296      0.8566568       0.002424314     true    1317.0094609940686  
  7.5946317    0.867044        0.002424314     true    1316.7195503361347  
  7.5963035    0.8773867       0.002424314     true    1316.4297672850173  
  7.5979753    0.88751096      0.002424314     true    1316.1401117564842  
  7.599647     0.89725626      0.002424314     true    1315.8505836663767  
  7.601319     0.9064784       0.002424314     true    1315.5611829306108  
  7.6029906    0.9150513       0.0024338204    true    1315.271909465176   
  7.604662     0.9228665       0.0024338204    true    1314.982845639853   
  7.6048517    0.92370415      0.0024338204    false   1314.9500298773617  
  7.6063337    0.9298328       0.0023576706    true    1314.6938264271043  
  7.6080055    0.9358738       0.0023576706    true    1314.4049342331227  
  7.6096773    0.9409263       0.0023576706    true    1314.1161689741928  
  7.611349     0.9449376       0.0023576706    true    1313.8275305666727  
  7.613021     0.9478638       0.0023576706    true    1313.5390189269947  
  7.6146927    0.9496687       0.0023576706    true    1313.2506339716635  
  7.616364     0.9503235       0.0023576706    true    1312.9624578177993  
  7.618036     0.94980776      0.0023576706    true    1312.6743259448958  
  7.6197076    0.94811124      0.0023649717    true    1312.3863205063178  
  7.6213794    0.9452369       0.0023649717    true    1312.098441418863   
  7.6217136    0.94451445      0.0023649717    false   1312.040897173229   
  7.623051     0.9412044       0.0021740727    true    1311.8106885994023  
  7.624723     0.936054        0.0021740727    true    1311.5230619648794  
  7.6263943    0.92984986      0.0021740727    true    1311.2356434167734  
  7.628066     0.9226836       0.0021740727    true    1310.9482688673165  
  7.629738     0.91467583      0.0021740727    true    1310.6610202540887  
  7.6314096    0.90597683      0.0021740727    true    1310.3738974943244  
  7.6330814    0.89676535      0.0021740727    true    1310.086900505331   
  7.634753     0.8872452       0.0021740727    true    1309.8000292044876  
  7.636425     0.87764025      0.0021653634    true    1309.5132835092463  
  7.6380963    0.86818796      0.0021653634    true    1309.2267450705754  
  7.638576     0.8655302       0.0021653634    false   1309.1445263840299  
  7.639768     0.85913074      0.0020502373    true    1308.9402503034155  
  7.64144      0.85070705      0.0020502373    true    1308.6538808946698  
  7.6431117    0.8431418       0.0020502373    true    1308.3676367620792  
  7.6447835    0.83663684      0.0020502373    true    1308.0815178234554  
  7.6464553    0.8313624       0.0020502373    true    1307.7955239966827  
  7.648127     0.8274503       0.0020502373    true    1307.5096551997176  
  7.6497984    0.82498777      0.0020502373    true    1307.2239928341642  
  7.65147      0.82401544      0.0020502373    true    1306.9383738153654  
  7.653142     0.8245258       0.0020425522    true    1306.652879580695   
  7.654814     0.8264654       0.0020425522    true    1306.3675100483963  
  7.655438     0.82754415      0.0020425522    false   1306.260996447315   
  7.6564856    0.8297393       0.002122029     true    1306.0822651367823  
  7.6581573    0.83421624      0.002122029     true    1305.7971447642387  
  7.659829     0.8397375       0.002122029     true    1305.512148849222   
  7.6615005    0.84612465      0.002122029     true    1305.2273585451123  
  7.6631722    0.85318935      0.002122029     true    1304.9426112653623  
  7.664844     0.860742        0.002122029     true    1304.6579881989578  
  7.666516     0.8685998       0.002122029     true    1304.3734892646396  
  7.6681876    0.8765937       0.002122029     true    1304.0891143812198  
  7.6698594    0.884574        0.0021219114    true    1303.8048634675797  
  7.671531     0.89241326      0.0021219114    true    1303.5207364426733  
  7.6723003    0.8959487       0.0021219114    false   1303.3900601492355  
  7.6732025    0.9000082       0.0021703658    true    1303.23681421279    
  7.6748743    0.90727925      0.0021703658    true    1302.9529346872125  
  7.676546     0.91416883      0.0021703658    true    1302.6691788076737  
  7.678218     0.92063797      0.0021703658    true    1302.3855464934086  
  7.6798897    0.92666274      0.0021703658    true    1302.1020376637227  
  7.6815615    0.9322297       0.0021703658    true    1301.8186522379913  
  7.6832333    0.937332        0.0021703658    true    1301.5353901356602  
